user_query,team_name,label_score,focused_scores
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,레드불,0.6392,"star_power, strength"
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,자우버,0.7169,"star_power, strength"
화려한 그리고 우승 후보 느낌이 나면서 BMW_황금기 같은 면모도 있는 팀이 있을까?,페라리,0.6262,"star_power, strength"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,레드불,0.8836,"money, fan_passion"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,자우버,0.5029,"money, fan_passion"
자본력이 좋은 그리고 응원이 열정적인 느낌이 나면서 신흥 명문 같은 면모도 있는 팀이 있을까?,페라리,0.6868,"money, fan_passion"
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,레드불,0.6392,star_power
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,자우버,0.4708,star_power
스타 선수가 있는 느낌이 나면서 티포시 같은 면모도 있는 팀이 있을까?,페라리,0.98,star_power
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,레드불,0.611,"star_power, attack_style"
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,자우버,0.749,"star_power, attack_style"
스타 선수가 있는 그리고 공격적인 느낌이 나면서 밈_공장 같은 면모도 있는 팀이 있을까?,페라리,0.6565,"star_power, attack_style"
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,레드불,0.1316,underdog_feel
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,자우버,0.98,underdog_feel
언더독 느낌이 나면서 중위권_전투 같은 면모도 있는 팀이 있을까?,페라리,0.1414,underdog_feel
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,레드불,0.611,"strength, fan_passion"
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,자우버,0.3745,"strength, fan_passion"
압도적인 그리고 응원이 열정적인 느낌이 나면서 엔진 중시 같은 면모도 있는 팀이 있을까?,페라리,0.9494,"strength, fan_passion"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,레드불,0.611,"attack_style, star_power"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,자우버,0.4066,"attack_style, star_power"
공격적인 그리고 화려한 느낌이 나면서 프랜싱 호스 같은 면모도 있는 팀이 있을까?,페라리,0.9797,"attack_style, star_power"
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,레드불,0.8836,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,자우버,0.535,money
돈 많은 느낌이 나면서 최고의 차체 같은 면모도 있는 팀이 있을까?,페라리,0.6868,money
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,레드불,0.9118,"attack_style, strength"
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,자우버,0.3103,"attack_style, strength"
속도감 있는 그리고 강한 느낌이 나면서 논란의 중심 같은 면모도 있는 팀이 있을까?,페라리,0.5959,"attack_style, strength"
